Experiment ID,CURRENT (A) mean,CURRENT (A) std,CURRENT (A) max,CURRENT (A) rms,CURRENT (A) peak_to_peak,CURRENT (A) skew,CURRENT (A) kurtosis,CURRENT (A) crest_factor,ROTO (RPM) mean,ROTO (RPM) std,ROTO (RPM) max,ROTO (RPM) rms,ROTO (RPM) peak_to_peak,ROTO (RPM) skew,ROTO (RPM) kurtosis,ROTO (RPM) crest_factor,CURRENT (A) Frequency Center,CURRENT (A) Spectrum Area,CURRENT (A) Amp @ 1x RPM,CURRENT (A) Amp @ 2x RPM,CURRENT (A) Amp @ 3x RPM,ROTO (RPM) Frequency Center,ROTO (RPM) Spectrum Area,ROTO (RPM) Amp @ 1x RPM,ROTO (RPM) Amp @ 2x RPM,ROTO (RPM) Amp @ 3x RPM,Source_File
4,3.4137940346595315,0.7793549604959358,5.645183136759237,3.501615047554102,4.948430711009875,-0.14075772013325832,-0.3577934342107332,1.6536390536291534,21382.56664388242,126.96562721253866,21844.219368831065,21382.9435423548,816.7117422669508,-2.0086502725150566,3.2026048226011863,1.0215901454973706,1386.1445490491199,212870.1834240093,140.89182363689733,226.75538341677725,223.175999387619,85.60807208364882,188379463.13738626,2.7937281658752036,2.7937281658752036,2.7937281658752036,F3-beztrytytki-03.CSV
5,3.375290937536316,0.7433226380622481,5.704386791901541,3.456160932480224,4.830216504189157,-0.12299429043679594,-0.24242048953871098,1.6900429910985018,21421.059466848936,105.15187036906912,21844.219368831524,21421.317518210828,816.7117422674091,-0.5934526690070645,9.981525970572932,1.0197543871551948,1387.1396575887065,201291.10140883445,231.3226632339002,166.27569178214242,77.46128000483974,69.63237278500259,185438185.10926476,3.41541802406634,3.41541802406634,3.41541802406634,F3-beztrytytki-03.CSV
6,3.4201372152969114,0.744877975028509,5.888369588085282,3.5003017603832065,5.006118274671596,-0.09032249913280917,-0.2855149133467991,1.7216764174691443,21431.91839524629,119.61893131855507,21844.219368831524,21432.25216818429,816.7117422674091,0.3143089065646451,7.2287902318592,1.0192377073289287,1411.315565564976,208293.45705159134,51.931131970591835,397.1563051053143,121.53076352534683,79.12165225398701,187529793.11294255,55.12396046966934,55.12396046966934,55.12396046966934,F3-beztrytytki-03.CSV
7,3.423816008836515,0.7591816798087602,5.564415499997775,3.5069646192568844,4.592365657244215,-0.117882213959694,-0.29162854608447075,1.625208681084671,21435.15803245966,135.11179001598924,21869.343321210894,21435.583798684416,867.8732452945078,0.3435414538382215,4.996475642440886,1.0202557540324049,1399.9353234999085,211368.18477747322,111.59213789024093,56.75537708675349,317.3715193358763,90.43587342493716,189754622.07556224,225.94857858559422,225.94857858559422,225.94857858559422,F3-beztrytytki-03.CSV
8,3.410235318755139,0.7517037301313434,5.699541134591934,3.4920900324685364,4.683038562659,-0.11453914992793661,-0.2992536956620686,1.6713043534697996,21444.833590894123,106.3174188081503,21844.219368839036,21445.09710217603,816.7117422753763,1.6343130692204615,9.364209408404754,1.0186238692994334,1396.0060436026836,205124.17980764844,345.6437199589175,117.01236483527904,78.48973095402577,73.60220966785805,186152761.88929248,282.54887685461557,282.54887685461557,282.54887685461557,F3-beztrytytki-03.CSV
9,3.3376558686840476,0.7521477298612506,5.737559012112392,3.421345084834407,4.723171671810499,-0.055450566379099654,-0.31123980118513117,1.7190385221992837,21438.595352016408,117.4743548411267,21844.219368839036,21438.917164038783,816.7117422753763,0.7583552574950513,7.48431001303892,1.0189202702025195,1397.6336358791048,209190.22945632055,58.418121564047794,178.2669793658508,248.54396950364065,77.65927732447007,187438750.53657618,2.487226590573815,2.487226590573815,2.487226590573815,F3-beztrytytki-03.CSV
1,3.4828922115586094,0.7431214791322502,5.6989353471518935,3.561277672604557,4.573998854534372,-0.12042047235286249,-0.3056126327447739,1.636265207472957,21418.380041011616,104.75232507640517,21844.219368831295,21418.636167113502,816.7117422636838,-0.863632567528544,9.902540822806403,1.0198819577859897,1396.7041480561982,206253.6838466421,295.5048215843779,108.85308202190716,132.7623016578106,69.29676660027623,185252548.01544538,2.3064574842125394,2.3064574842125394,2.3064574842125394,F3-beztrytytki-04.CSV
2,3.3919190980806992,0.7478148051648518,5.559543100836484,3.473366126306796,4.602837820577811,-0.10464954517,-0.3113710493495634,1.6390553371341683,21456.083720624352,122.1098551230643,21844.219368831295,21456.43114731123,816.7117422636838,1.6246271763891125,5.78795324249446,1.01808977133296,1392.3418243573494,206814.9497344896,228.23466507149516,250.33522540172183,142.86980984992226,80.96875132263096,187900048.04002267,6.126963422481769,6.126963422481769,6.126963422481769,F3-beztrytytki-04.CSV
3,3.2958853112227917,0.7410373517935905,5.5660934224143075,3.3781544812875004,4.785184706164203,-0.12019174965998397,-0.3464051814366296,1.6888007005162615,21485.84382551372,137.51152304203396,21844.219368831524,21486.283809669323,441.6854909127178,1.9937196243528799,2.0079811898232256,1.0166796122241308,1402.5734676438208,204499.81626749958,395.2396056324694,275.60958139545204,84.50337718701289,95.06764307603444,190997759.52640212,8.995138999214461,8.995138999214461,8.995138999214461,F3-beztrytytki-04.CSV
4,3.3482167450077265,0.7509375752343224,5.645661747196531,3.43138341271326,4.6692948718441425,-0.06557208391325368,-0.35506654729051146,1.6861697366558934,21487.2077922078,138.85111984780917,21844.219368831524,21487.656361945206,441.6854909127178,1.9548788893235345,1.8541130342323706,1.0166150753544252,1389.7006241108736,205008.1262396099,79.41655534936686,229.1449255439139,222.33712508536092,95.84180057756122,191106772.29932788,2.5281392039075485,2.5281392039075485,2.5281392039075485,F3-beztrytytki-04.CSV
